id,address_state,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,loan_category,good_loan_flag,bad_loan_flag,issue_year,issue_month,issue_month_name,issue_year_month,payment_difference,payment_ratio
648600,TX,10+ years,Arlington ISD,B,MORTGAGE,2021-11-01,2021-02-15,2021-02-15,Fully Paid,2021-03-15,829772,Debt consolidation,B2,60 months,Source Verified,75000.0,0.2246,104.4,0.0925,5000,40,6205,Good Loan,1,0,2021.0,11.0,November,2021-11,1205,1.241
609623,LA,10+ years,wood group,B,MORTGAGE,2021-10-11,2021-02-15,2021-07-12,Fully Paid,2021-08-12,781925,Debt consolidation,B1,60 months,Source Verified,80000.0,0.1393,273.76,0.0888,15600,28,14924,Good Loan,1,0,2021.0,10.0,October,2021-10,-676,0.9567
581238,MI,10+ years,Team Detroit,B,MORTGAGE,2021-10-09,2021-04-16,2021-10-11,Fully Paid,2021-11-11,747116,Debt consolidation,B5,60 months,Source Verified,67000.0,0.1279,310.44,0.1186,14000,26,15544,Good Loan,1,0,2021.0,10.0,October,2021-10,1544,1.1103
771410,KY,1 year,Hyatt,C,MORTGAGE,2021-11-06,2021-05-16,2021-02-14,Fully Paid,2021-03-14,973177,Debt consolidation,C1,60 months,Source Verified,30000.0,0.1684,142.18,0.1299,6250,11,7968,Good Loan,1,0,2021.0,11.0,November,2021-11,1718,1.2749
968047,SC,1 year,TRX,C,MORTGAGE,2021-11-10,2021-05-16,2021-06-14,Fully Paid,2021-07-14,1188993,Debt consolidation,C1,60 months,Source Verified,140000.0,0.0798,460.1,0.1349,20000,24,25552,Good Loan,1,0,2021.0,11.0,November,2021-11,5552,1.2776
1011715,TX,1 year,Envoy Mortgage,C,MORTGAGE,2021-11-11,2021-03-16,2021-08-14,Fully Paid,2021-09-14,1238814,Debt consolidation,C2,60 months,Source Verified,75000.0,0.056,327.72,0.1427,14000,18,18276,Good Loan,1,0,2021.0,11.0,November,2021-11,4276,1.3054
716158,SC,10+ years,Cass Information Systems,C,MORTGAGE,2021-11-04,2021-12-15,2021-07-12,Fully Paid,2021-08-12,909936,Debt consolidation,C1,60 months,Source Verified,93996.0,0.1339,442.76,0.1268,19600,25,22433,Good Loan,1,0,2021.0,11.0,November,2021-11,2833,1.1445
740432,NC,10+ years,Tim McCarter Plumbing Inc,C,MORTGAGE,2021-11-04,2021-01-14,2021-01-14,Fully Paid,2021-02-14,938138,Debt consolidation,C1,60 months,Source Verified,52000.0,0.2178,377.62,0.1299,16600,19,21163,Good Loan,1,0,2021.0,11.0,November,2021-11,4563,1.2749
640141,VA,10+ years,AIR FORCE,C,MORTGAGE,2021-10-12,2021-01-15,2021-09-14,Fully Paid,2021-10-14,819480,Debt consolidation,C1,60 months,Source Verified,51912.0,0.2043,26.84,0.1223,1200,17,1575,Good Loan,1,0,2021.0,10.0,October,2021-10,375,1.3125
540476,MN,10+ years,ISD 701 Hibbing public schools,C,MORTGAGE,2021-10-07,2021-07-15,2021-07-15,Fully Paid,2021-08-15,697781,Debt consolidation,C1,60 months,Source Verified,62000.0,0.1914,372.23,0.1323,25000,39,22333,Good Loan,1,0,2021.0,10.0,October,2021-10,-2667,0.8933
701590,OH,10+ years,Case Western Reserve University,C,MORTGAGE,2021-11-03,2021-11-12,2021-11-12,Fully Paid,2021-12-12,893350,Debt consolidation,C1,60 months,Source Verified,82000.0,0.1128,379.51,0.1268,16800,44,19785,Good Loan,1,0,2021.0,11.0,November,2021-11,2985,1.1777
682488,TX,10+ years,Slone Lumber and Millwork,C,MORTGAGE,2021-11-02,2021-11-14,2021-11-14,Fully Paid,2021-12-14,871700,Debt consolidation,C1,60 months,Source Verified,50000.0,0.2028,451.8,0.1268,20000,38,26497,Good Loan,1,0,2021.0,11.0,November,2021-11,6497,1.3248
775442,MA,10+ years,US Army,C,MORTGAGE,2021-11-06,2021-04-13,2021-03-13,Fully Paid,2021-04-13,977695,Debt consolidation,C2,60 months,Source Verified,72174.0,0.1136,276.06,0.1349,12000,20,14475,Good Loan,1,0,2021.0,11.0,November,2021-11,2475,1.2062
563264,CA,10+ years,County of Sacramento (SETA),C,MORTGAGE,2021-10-08,2021-09-15,2021-08-15,Fully Paid,2021-09-15,724778,Debt consolidation,C2,60 months,Source Verified,60000.0,0.1176,461.34,0.1361,20000,31,27680,Good Loan,1,0,2021.0,10.0,October,2021-10,7680,1.384
738261,UT,2 years,Kiewit Infrastructure West Co.,C,MORTGAGE,2021-11-05,2021-07-14,2021-07-14,Fully Paid,2021-08-14,935603,Debt consolidation,C1,60 months,Source Verified,120120.0,0.1193,542.16,0.1268,24000,40,31194,Good Loan,1,0,2021.0,11.0,November,2021-11,7194,1.2998
657044,TX,2 years,Halliburton,C,MORTGAGE,2021-11-01,2021-01-14,2021-02-14,Fully Paid,2021-03-14,840320,Debt consolidation,C1,60 months,Source Verified,82800.0,0.2662,338.85,0.1268,15000,32,19349,Good Loan,1,0,2021.0,11.0,November,2021-11,4349,1.2899
569905,MD,2 years,St. John Properties  Inc.,C,MORTGAGE,2021-10-09,2021-05-16,2021-12-14,Fully Paid,2022-01-14,733170,Debt consolidation,C3,60 months,Source Verified,56100.0,0.147,209.33,0.1398,9000,11,12454,Good Loan,1,0,2021.0,10.0,October,2021-10,3454,1.3838
593617,NY,2 years,Not Specified,C,MORTGAGE,2021-10-10,2021-03-16,2021-08-15,Fully Paid,2021-09-15,762329,Debt consolidation,C3,60 months,Source Verified,30000.0,0.1372,162.81,0.1398,7000,28,9765,Good Loan,1,0,2021.0,10.0,October,2021-10,2765,1.395
629484,CA,2 years,MedAssurant,C,MORTGAGE,2021-10-12,2021-12-15,2021-12-15,Fully Paid,2022-01-15,806527,Debt consolidation,C4,60 months,Source Verified,36000.0,0.108,22.94,0.1335,1000,13,1376,Good Loan,1,0,2021.0,10.0,October,2021-10,376,1.376
893892,FL,3 years,"Vangent, Inc.",C,MORTGAGE,2021-11-10,2021-02-15,2021-02-15,Fully Paid,2021-03-15,1111063,Debt consolidation,C2,60 months,Source Verified,140000.0,0.1016,491.58,0.1427,21000,34,28136,Good Loan,1,0,2021.0,11.0,November,2021-11,7136,1.3398
785695,MA,3 years,Demandware,C,MORTGAGE,2021-11-06,2021-04-16,2021-07-11,Fully Paid,2021-08-11,989032,Debt consolidation,C2,60 months,Source Verified,130000.0,0.1725,361.75,0.1349,25000,48,15903,Good Loan,1,0,2021.0,11.0,November,2021-11,-9097,0.6361
664007,NC,4 years,FRC East,C,MORTGAGE,2021-11-02,2021-07-14,2021-03-13,Fully Paid,2021-04-13,849058,Debt consolidation,C2,60 months,Source Verified,98000.0,0.1648,455.68,0.1306,20000,41,24597,Good Loan,1,0,2021.0,11.0,November,2021-11,4597,1.2299
771280,AR,6 years,Pulaski County Treasurer,C,MORTGAGE,2021-11-06,2021-05-16,2021-02-15,Fully Paid,2021-03-15,973033,Debt consolidation,C1,60 months,Source Verified,56820.92,0.2327,376.48,0.1299,16550,40,22017,Good Loan,1,0,2021.0,11.0,November,2021-11,5467,1.3303
659026,CA,7 years,Chaminade College Preparatory,C,MORTGAGE,2021-11-01,2021-05-12,2021-05-12,Fully Paid,2021-06-12,842879,Debt consolidation,C1,60 months,Source Verified,65000.0,0.0663,293.67,0.1268,13000,39,14879,Good Loan,1,0,2021.0,11.0,November,2021-11,1879,1.1445
837107,IL,7 years,Colbert Packaging,C,MORTGAGE,2021-11-08,2021-03-16,2021-10-13,Fully Paid,2021-11-13,1047215,Debt consolidation,C2,60 months,Source Verified,97000.0,0.2209,805.17,0.1349,35000,22,43061,Good Loan,1,0,2021.0,11.0,November,2021-11,8061,1.2303
697215,NY,< 1 year,Lime Rock Partners LP,C,MORTGAGE,2021-11-03,2021-04-16,2021-07-15,Fully Paid,2021-08-15,888468,Debt consolidation,C2,60 months,Source Verified,100000.0,0.1859,364.55,0.1306,16000,25,21763,Good Loan,1,0,2021.0,11.0,November,2021-11,5763,1.3602
625234,CA,< 1 year,Wells Fargo Bank,C,MORTGAGE,2021-10-12,2021-05-16,2021-04-15,Fully Paid,2021-05-15,801280,Debt consolidation,C4,60 months,Source Verified,65000.0,0.0462,353.74,0.1335,25000,17,21116,Good Loan,1,0,2021.0,10.0,October,2021-10,-3884,0.8446
1031422,TX,10+ years,U. S Army,C,MORTGAGE,2021-11-12,2021-04-16,2021-08-13,Fully Paid,2021-09-13,1260866,Debt consolidation,C2,60 months,Source Verified,72000.0,0.1188,374.54,0.1427,16000,30,19358,Good Loan,1,0,2021.0,11.0,November,2021-11,3358,1.2099
767464,MD,10+ years,Washington Real Estate Investment Trust,C,MORTGAGE,2021-11-05,2021-05-16,2021-08-14,Fully Paid,2021-09-14,968547,Debt consolidation,C1,60 months,Source Verified,110000.0,0.1355,454.96,0.1299,20000,18,26153,Good Loan,1,0,2021.0,11.0,November,2021-11,6153,1.3076
879569,TX,10+ years,Sweetwater Fire Department,C,MORTGAGE,2021-11-09,2021-07-15,2021-07-15,Fully Paid,2021-08-15,1094451,Debt consolidation,C1,60 months,Source Verified,58000.0,0.223,690.15,0.1349,30000,28,40626,Good Loan,1,0,2021.0,11.0,November,2021-11,10626,1.3542
869188,VA,10+ years,Micron Technology,C,MORTGAGE,2021-11-09,2021-05-16,2021-09-13,Fully Paid,2021-10-13,1083003,Debt consolidation,C1,60 months,Source Verified,110000.0,0.1675,318.48,0.1299,14000,49,17097,Good Loan,1,0,2021.0,11.0,November,2021-11,3097,1.2212
540844,CA,10+ years,US Navy,C,MORTGAGE,2021-10-07,2021-04-15,2021-08-12,Fully Paid,2021-09-12,695681,Debt consolidation,C2,60 months,Source Verified,79200.0,0.0639,495.36,0.1361,24000,7,26515,Good Loan,1,0,2021.0,10.0,October,2021-10,2515,1.1048
656202,PA,10+ years,Cummings Riter consultants,C,MORTGAGE,2021-11-01,2021-11-14,2021-11-14,Fully Paid,2021-12-14,839292,Debt consolidation,C3,60 months,Source Verified,70000.0,0.1534,385.96,0.1343,16800,28,22684,Good Loan,1,0,2021.0,11.0,November,2021-11,5884,1.3502
883890,OR,10+ years,City of Bend,C,MORTGAGE,2021-11-09,2021-03-14,2021-03-14,Fully Paid,2021-04-14,1099221,Debt consolidation,C4,60 months,Source Verified,57500.0,0.1056,335.05,0.1527,14000,30,18255,Good Loan,1,0,2021.0,11.0,November,2021-11,4255,1.3039
871927,CA,10+ years,Sygma Network,C,MORTGAGE,2021-11-09,2021-08-12,2021-08-12,Fully Paid,2021-09-12,1086085,Debt consolidation,C4,60 months,Source Verified,35000.0,0.1186,142.08,0.1479,6000,14,6766,Good Loan,1,0,2021.0,11.0,November,2021-11,766,1.1277
825688,PA,10+ years,profita & associates llc,C,MORTGAGE,2021-11-07,2021-05-16,2021-09-14,Fully Paid,2021-10-14,1034500,Debt consolidation,C5,60 months,Source Verified,165000.0,0.0698,597.78,0.1523,25000,19,33977,Good Loan,1,0,2021.0,11.0,November,2021-11,8977,1.3591
638505,NY,10+ years,NYSDOT,C,MORTGAGE,2021-10-12,2021-05-14,2021-05-14,Fully Paid,2021-06-14,817896,Debt consolidation,C5,60 months,Source Verified,70000.0,0.2472,231.24,0.1372,10000,19,13362,Good Loan,1,0,2021.0,10.0,October,2021-10,3362,1.3362
727247,MD,10+ years,CMS,C,MORTGAGE,2021-11-04,2021-04-16,2021-04-16,Fully Paid,2021-05-16,922742,Debt consolidation,C5,60 months,Source Verified,170000.0,0.0249,817.48,0.1417,35000,23,49047,Good Loan,1,0,2021.0,11.0,November,2021-11,14047,1.4013
651997,FL,3 years,Tri-Star Marketing,C,MORTGAGE,2021-11-01,2021-05-11,2021-04-11,Fully Paid,2021-05-11,833941,Debt consolidation,C1,60 months,Source Verified,41000.0,0.2819,221.38,0.1268,9800,22,10107,Good Loan,1,0,2021.0,11.0,November,2021-11,307,1.0313
1032073,NJ,4 years,pittsgrove twp schools,C,MORTGAGE,2021-11-12,2021-11-15,2021-03-12,Fully Paid,2021-04-12,1261507,Debt consolidation,C1,60 months,Source Verified,96000.0,0.1321,345.08,0.1349,15000,35,15499,Good Loan,1,0,2021.0,11.0,November,2021-11,499,1.0333
977518,CA,6 years,San Mateo County,C,MORTGAGE,2021-11-10,2021-05-16,2021-04-15,Fully Paid,2021-05-15,1200536,Debt consolidation,C1,60 months,Source Verified,200000.0,0.0896,805.17,0.1349,35000,49,46900,Good Loan,1,0,2021.0,11.0,November,2021-11,11900,1.34
862646,CA,6 years,TINA LAW FARMERS INSURANCE,C,MORTGAGE,2021-11-09,2021-09-14,2021-02-13,Fully Paid,2021-03-13,1075695,Debt consolidation,C2,60 months,Source Verified,54000.0,0.0498,517.04,0.1349,35000,21,26344,Good Loan,1,0,2021.0,11.0,November,2021-11,-8656,0.7527
1031381,NJ,6 years,Roma Bank,C,MORTGAGE,2021-11-12,2021-03-16,2021-03-16,Fully Paid,2021-04-16,1260820,Debt consolidation,C3,60 months,Source Verified,43700.0,0.1867,283.28,0.1465,12000,31,16853,Good Loan,1,0,2021.0,11.0,November,2021-11,4853,1.4044
529622,PA,7 years,Readington Farms,C,MORTGAGE,2021-10-06,2021-05-16,2021-07-15,Fully Paid,2021-08-15,684895,Debt consolidation,C1,60 months,Source Verified,72000.0,0.1172,274.46,0.1323,12000,18,16467,Good Loan,1,0,2021.0,10.0,October,2021-10,4467,1.3722
691663,WV,7 years,"Allegheny Brick Supply, Inc.",C,MORTGAGE,2021-11-03,2021-05-16,2021-03-16,Fully Paid,2021-04-16,882262,Debt consolidation,C5,60 months,Source Verified,74000.0,0.127,467.13,0.1417,20000,27,28028,Good Loan,1,0,2021.0,11.0,November,2021-11,8028,1.4014
528132,CO,8 years,Military,C,MORTGAGE,2021-10-06,2021-11-11,2021-10-11,Fully Paid,2021-11-11,683057,Debt consolidation,C3,60 months,Source Verified,60000.0,0.184,232.58,0.1398,10000,30,11693,Good Loan,1,0,2021.0,10.0,October,2021-10,1693,1.1693
856912,NC,8 years,Wells Fargo,C,MORTGAGE,2021-11-09,2021-04-12,2021-04-12,Fully Paid,2021-05-12,1069319,Debt consolidation,C4,60 months,Source Verified,57000.0,0.1984,340.99,0.1479,14400,34,15599,Good Loan,1,0,2021.0,11.0,November,2021-11,1199,1.0833
793039,NY,9 years,Belleville & Associates,C,MORTGAGE,2021-11-06,2021-10-15,2021-07-15,Fully Paid,2021-08-15,997515,Debt consolidation,C3,60 months,Source Verified,41600.0,0.0802,325.69,0.1399,14000,28,19286,Good Loan,1,0,2021.0,11.0,November,2021-11,5286,1.3776
792042,NJ,9 years,Citigroup,C,MORTGAGE,2021-11-06,2021-05-16,2021-05-13,Fully Paid,2021-06-13,996431,Debt consolidation,C3,60 months,Source Verified,399996.0,0.2688,697.9,0.1399,30000,35,36681,Good Loan,1,0,2021.0,11.0,November,2021-11,6681,1.2227
763337,VA,1 year,US Government (DHS),C,MORTGAGE,2021-11-05,2021-07-14,2021-07-14,Fully Paid,2021-08-14,963899,Debt consolidation,C3,60 months,Source Verified,97152.0,0.1542,372.21,0.1399,16000,29,21234,Good Loan,1,0,2021.0,11.0,November,2021-11,5234,1.3271
866131,CA,2 years,APL Wealth Management Group,C,MORTGAGE,2021-11-09,2021-11-13,2021-07-13,Fully Paid,2021-08-13,1079534,Debt consolidation,C5,60 months,Source Verified,65000.0,0.0282,167.38,0.1523,7000,21,8704,Good Loan,1,0,2021.0,11.0,November,2021-11,1704,1.2434
861609,IL,8 years,Bristol Myers-Squibb Pharmaceuticals,C,MORTGAGE,2021-11-09,2021-04-14,2021-03-14,Fully Paid,2021-04-14,1074573,Debt consolidation,C3,60 months,Source Verified,159996.0,0.0477,351.28,0.1399,20000,41,19388,Good Loan,1,0,2021.0,11.0,November,2021-11,-612,0.9694
679109,WI,< 1 year,Razorfish,C,MORTGAGE,2021-11-02,2021-03-16,2021-03-16,Fully Paid,2021-04-16,867550,Debt consolidation,C4,60 months,Source Verified,83000.0,0.129,277.98,0.138,12000,44,16678,Good Loan,1,0,2021.0,11.0,November,2021-11,4678,1.3898
658265,NM,10+ years,Bureau of Land Management,C,MORTGAGE,2021-11-01,2021-05-16,2021-11-15,Fully Paid,2021-12-15,841811,Debt consolidation,C1,60 months,Source Verified,58516.0,0.153,216.87,0.1268,9600,23,13004,Good Loan,1,0,2021.0,11.0,November,2021-11,3404,1.3546
966036,VA,10+ years,Community Neonatal Associates,C,MORTGAGE,2021-11-10,2021-09-15,2021-05-15,Fully Paid,2021-06-15,1186691,Debt consolidation,C1,60 months,Source Verified,110000.0,0.1064,716.6,0.1349,31150,21,41941,Good Loan,1,0,2021.0,11.0,November,2021-11,10791,1.3464
890691,TX,10+ years,Mundy service corp,C,MORTGAGE,2021-11-09,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1107445,Debt consolidation,C1,60 months,Source Verified,60000.0,0.1904,805.17,0.1349,35000,26,45840,Good Loan,1,0,2021.0,11.0,November,2021-11,10840,1.3097
788571,PA,10+ years,Not Specified,C,MORTGAGE,2021-11-06,2021-03-14,2021-10-13,Fully Paid,2021-11-13,974758,Debt consolidation,C2,60 months,Source Verified,60000.0,0.1042,575.12,0.1349,25000,24,31244,Good Loan,1,0,2021.0,11.0,November,2021-11,6244,1.2498
787148,MD,10+ years,United States Capitol Police,C,MORTGAGE,2021-11-06,2021-02-15,2021-03-15,Fully Paid,2021-04-15,990655,Debt consolidation,C2,60 months,Source Verified,80400.0,0.1261,312.29,0.1349,13575,32,18296,Good Loan,1,0,2021.0,11.0,November,2021-11,4721,1.3478
779179,NV,10+ years,United States Airforce,C,MORTGAGE,2021-11-06,2021-05-16,2021-08-12,Fully Paid,2021-09-12,981840,Debt consolidation,C3,60 months,Source Verified,76000.0,0.1825,418.74,0.1399,18000,87,20052,Good Loan,1,0,2021.0,11.0,November,2021-11,2052,1.114
822283,CA,10+ years,UPS,C,MORTGAGE,2021-11-08,2021-12-14,2021-12-14,Fully Paid,2022-01-14,1030709,Debt consolidation,C5,60 months,Source Verified,150000.0,0.0665,836.88,0.1523,35000,38,48176,Good Loan,1,0,2021.0,11.0,November,2021-11,13176,1.3765
1031139,VA,10+ years,United States Navy,C,MORTGAGE,2021-11-11,2021-10-13,2021-10-13,Fully Paid,2021-11-13,1260774,Debt consolidation,C5,60 months,Source Verified,64000.0,0.1613,388.75,0.1596,16000,16,19796,Good Loan,1,0,2021.0,11.0,November,2021-11,3796,1.2372
586934,GA,3 years,Forsyth County Schools,C,MORTGAGE,2021-10-09,2021-10-15,2021-01-14,Fully Paid,2021-02-14,753991,Debt consolidation,C3,60 months,Source Verified,53004.0,0.1472,279.1,0.1398,12000,31,16058,Good Loan,1,0,2021.0,10.0,October,2021-10,4058,1.3382
678561,IL,4 years,frye family farms,C,MORTGAGE,2021-11-02,2021-03-16,2021-03-16,Fully Paid,2021-04-16,866895,Debt consolidation,C1,60 months,Source Verified,52000.0,0.1027,243.97,0.1268,10800,14,14638,Good Loan,1,0,2021.0,11.0,November,2021-11,3838,1.3554
667130,NY,4 years,Not Specified,C,MORTGAGE,2021-11-02,2021-10-14,2021-09-14,Fully Paid,2021-10-14,852905,Debt consolidation,C4,60 months,Source Verified,72000.0,0.0695,277.98,0.138,12000,14,16271,Good Loan,1,0,2021.0,11.0,November,2021-11,4271,1.3559
1010723,VA,6 years,City of Virginia Beach,C,MORTGAGE,2021-11-11,2021-07-14,2021-06-14,Fully Paid,2021-07-14,1181163,Debt consolidation,C2,60 months,Source Verified,55000.0,0.2143,286.76,0.1427,12250,15,15888,Good Loan,1,0,2021.0,11.0,November,2021-11,3638,1.297
997574,MI,6 years,MPI Research,C,MORTGAGE,2021-11-10,2021-01-16,2021-01-16,Fully Paid,2021-02-16,1222479,Debt consolidation,C3,60 months,Source Verified,41904.0,0.1254,236.07,0.1465,10000,15,14020,Good Loan,1,0,2021.0,11.0,November,2021-11,4020,1.402
728623,CA,6 years,Greiner Buick GMC,C,MORTGAGE,2021-11-04,2021-09-14,2021-09-14,Fully Paid,2021-10-14,924315,Debt consolidation,C3,60 months,Source Verified,54000.0,0.218,390.56,0.1343,17000,19,22586,Good Loan,1,0,2021.0,11.0,November,2021-11,5586,1.3286
575479,TX,7 years,San Antonio Independent School District,C,MORTGAGE,2021-10-09,2021-07-15,2021-07-15,Fully Paid,2021-08-15,740186,Debt consolidation,C2,60 months,Source Verified,120000.0,0.1325,221.44,0.1361,9600,20,13282,Good Loan,1,0,2021.0,10.0,October,2021-10,3682,1.3835
789305,CO,8 years,Compassion International,C,MORTGAGE,2021-11-06,2021-05-15,2021-05-13,Fully Paid,2021-06-13,993174,Debt consolidation,C1,60 months,Source Verified,115000.0,0.2032,291.18,0.1299,12800,63,15439,Good Loan,1,0,2021.0,11.0,November,2021-11,2639,1.2062
1011710,TX,< 1 year,BCS Systems Inc,C,MORTGAGE,2021-11-11,2021-09-14,2021-04-14,Fully Paid,2021-05-14,1238809,Debt consolidation,C2,60 months,Source Verified,145000.0,0.0497,795.89,0.1427,34000,25,42995,Good Loan,1,0,2021.0,11.0,November,2021-11,8995,1.2646
676047,IL,< 1 year,HSHS Medical Group,C,MORTGAGE,2021-11-03,2021-05-16,2021-06-15,Fully Paid,2021-07-15,863978,Debt consolidation,C3,60 months,Source Verified,70000.0,0.1824,390.56,0.1343,17000,18,23274,Good Loan,1,0,2021.0,11.0,November,2021-11,6274,1.3691
756171,LA,< 1 year,Precision Tune,C,MORTGAGE,2021-11-05,2021-05-16,2021-07-15,Fully Paid,2021-08-15,956085,Debt consolidation,C4,60 months,Source Verified,80000.0,0.2018,250.42,0.1479,16800,36,14842,Good Loan,1,0,2021.0,11.0,November,2021-11,-1958,0.8835
648489,SD,3 years,Veterans Administration,C,MORTGAGE,2021-11-01,2021-09-15,2021-09-15,Fully Paid,2021-10-15,829637,Debt consolidation,C4,60 months,Source Verified,78000.0,0.1788,286.66,0.1335,12500,45,17169,Good Loan,1,0,2021.0,11.0,November,2021-11,4669,1.3735
593916,MD,6 years,ASM Research,C,MORTGAGE,2021-10-10,2021-05-16,2021-06-15,Fully Paid,2021-07-15,762686,Debt consolidation,C3,60 months,Source Verified,73000.0,0.1401,116.29,0.1398,5000,12,6968,Good Loan,1,0,2021.0,10.0,October,2021-10,1968,1.3936
740727,AL,< 1 year,WillBrook Solutions  Inc.,C,MORTGAGE,2021-11-05,2021-05-16,2021-05-16,Fully Paid,2021-06-16,938488,Debt consolidation,C2,60 months,Source Verified,75000.0,0.1482,193.24,0.1349,8400,17,11594,Good Loan,1,0,2021.0,11.0,November,2021-11,3194,1.3802
856974,NY,10+ years,United Commercial Collections,C,MORTGAGE,2021-11-08,2021-04-16,2021-02-13,Fully Paid,2021-03-13,1069387,Debt consolidation,C2,60 months,Source Verified,82000.0,0.0449,276.06,0.1349,12000,18,14066,Good Loan,1,0,2021.0,11.0,November,2021-11,2066,1.1722
591582,FL,10+ years,United HomeCare,C,MORTGAGE,2021-10-12,2021-08-15,2021-08-15,Fully Paid,2021-09-15,759832,Debt consolidation,C5,60 months,Source Verified,50000.0,0.2028,184.99,0.1372,8000,13,11070,Good Loan,1,0,2021.0,10.0,October,2021-10,3070,1.3838
740799,NM,2 years,US Customs  and  Border Protectio,C,MORTGAGE,2021-11-05,2021-02-12,2021-02-12,Fully Paid,2021-03-12,938569,Debt consolidation,C5,60 months,Source Verified,78000.0,0.1743,313.24,0.1523,13100,24,14505,Good Loan,1,0,2021.0,11.0,November,2021-11,1405,1.1073
633317,CA,4 years,western asset mgmt.,C,MORTGAGE,2021-10-12,2021-11-15,2021-11-15,Fully Paid,2021-12-15,811368,Debt consolidation,C1,60 months,Source Verified,100000.0,0.0734,268.34,0.1223,12000,30,16153,Good Loan,1,0,2021.0,10.0,October,2021-10,4153,1.3461
785061,CO,4 years,"RE/MAX, LLC",C,MORTGAGE,2021-11-08,2021-01-14,2021-01-14,Fully Paid,2021-02-14,988328,Debt consolidation,C4,60 months,Source Verified,130000.0,0.0504,546.42,0.1479,23075,14,29854,Good Loan,1,0,2021.0,11.0,November,2021-11,6779,1.2938
549494,MI,5 years,Kramer Air Tool,C,MORTGAGE,2021-10-08,2021-01-15,2021-07-13,Fully Paid,2021-08-13,708344,Debt consolidation,C2,60 months,Source Verified,72996.0,0.2243,363.3,0.1361,24500,23,20586,Good Loan,1,0,2021.0,10.0,October,2021-10,-3914,0.8402
561254,VA,6 years,Prince William County Schools,C,MORTGAGE,2021-10-08,2021-02-13,2021-01-13,Fully Paid,2021-02-13,722310,Debt consolidation,C1,60 months,Source Verified,104000.0,0.0522,503.17,0.1323,22000,19,27745,Good Loan,1,0,2021.0,10.0,October,2021-10,5745,1.2611
892021,VT,7 years,verizon wireless,C,MORTGAGE,2021-11-09,2021-04-16,2021-11-11,Fully Paid,2021-12-11,1108891,Debt consolidation,C2,60 months,Source Verified,95004.0,0.1796,210.68,0.1427,9000,26,9108,Good Loan,1,0,2021.0,11.0,November,2021-11,108,1.012
739275,AR,8 years,Army National Guard / GED Plus Program,C,MORTGAGE,2021-11-04,2021-05-16,2021-06-11,Fully Paid,2021-07-11,936841,Debt consolidation,C1,60 months,Source Verified,61200.0,0.2094,317.95,0.1268,14075,20,14224,Good Loan,1,0,2021.0,11.0,November,2021-11,149,1.0106
